bbl,address,borough,unitsres,rs_units,yearbuilt,bldgclass,wow_link
3010710002,19 FISKE PLACE,BK,20,0,1923,C6,https://whoownswhat.justfix.org/bbl/3010710002
3017780089,41 KOSCIUSZKO STREET,BK,95,0,1959,C1,https://whoownswhat.justfix.org/bbl/3017780089
2027990022,1776 TOPPING AVENUE,BX,25,0,1931,D4,https://whoownswhat.justfix.org/bbl/2027990022
1012370061,608 WEST END AVENUE,MN,60,0,1910,D4,https://whoownswhat.justfix.org/bbl/1012370061
4080590001,38-30 WEST DRIVE,QN,32,0,1930,C6,https://whoownswhat.justfix.org/bbl/4080590001
2031030020,2340 BEAUMONT AVENUE,BX,56,0,1997,D3,https://whoownswhat.justfix.org/bbl/2031030020
4022690002,77-15 113 STREET,QN,84,0,1940,D4,https://whoownswhat.justfix.org/bbl/4022690002
1017510001,2041 5 AVENUE,MN,40,0,1921,D9,https://whoownswhat.justfix.org/bbl/1017510001
3017880070,281 CLIFTON PLACE,BK,12,0,1931,C1,https://whoownswhat.justfix.org/bbl/3017880070
1019380044,210 WEST 133 STREET,MN,17,0,1930,C1,https://whoownswhat.justfix.org/bbl/1019380044
1012350035,572 AMSTERDAM AVENUE,MN,13,0,1905,C7,https://whoownswhat.justfix.org/bbl/1012350035
1005860081,25 LEROY STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1005860081
1005680026,15 EAST 10 STREET,MN,39,0,1907,D4,https://whoownswhat.justfix.org/bbl/1005680026
1015350006,205 EAST 89 STREET,MN,20,0,1920,C6,https://whoownswhat.justfix.org/bbl/1015350006
1014730014,421 EAST 78 STREET,MN,16,0,1910,C6,https://whoownswhat.justfix.org/bbl/1014730014
1018270036,200 WEST 112 STREET,MN,18,0,1900,C6,https://whoownswhat.justfix.org/bbl/1018270036
1002860012,231 HENRY STREET,MN,12,0,1900,C4,https://whoownswhat.justfix.org/bbl/1002860012
1015700005,403 EAST 90 STREET,MN,15,0,1920,C6,https://whoownswhat.justfix.org/bbl/1015700005
3025630019,114 GREENPOINT AVENUE,BK,12,0,1891,D7,https://whoownswhat.justfix.org/bbl/3025630019
1011170001,1930 BROADWAY,MN,229,0,2005,D7,https://whoownswhat.justfix.org/bbl/1011170001
1015820045,516 EAST 86 STREET,MN,24,0,1978,D3,https://whoownswhat.justfix.org/bbl/1015820045
2048450075,760 EAST 232 STREET,BX,12,0,1926,C1,https://whoownswhat.justfix.org/bbl/2048450075
2031480025,2489 TIEBOUT AVENUE,BX,26,0,1916,C1,https://whoownswhat.justfix.org/bbl/2031480025
3023280008,185 BEDFORD AVENUE,BK,16,0,1910,C7,https://whoownswhat.justfix.org/bbl/3023280008
1015070056,16 EAST 96 STREET,MN,42,0,1906,D4,https://whoownswhat.justfix.org/bbl/1015070056
1007340066,458 WEST 37 STREET,MN,20,0,1910,C7,https://whoownswhat.justfix.org/bbl/1007340066
1014130027,167 EAST 78 STREET,MN,38,0,1928,D4,https://whoownswhat.justfix.org/bbl/1014130027
2024060003,828 COURTLANDT AVENUE,BX,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/2024060003
1004150033,125 ALLEN STREET,MN,24,0,1900,C7,https://whoownswhat.justfix.org/bbl/1004150033
1018880010,305 WEST 98 STREET,MN,88,0,1930,D4,https://whoownswhat.justfix.org/bbl/1018880010
1004000042,231 EAST 4 STREET,MN,22,0,1890,C7,https://whoownswhat.justfix.org/bbl/1004000042
3036080006,469 EAST 98 STREET,BK,18,0,1930,C7,https://whoownswhat.justfix.org/bbl/3036080006
3067670066,2055 OCEAN AVENUE,BK,54,0,1928,D1,https://whoownswhat.justfix.org/bbl/3067670066
1014970028,45 EAST 85 STREET,MN,45,0,1925,D4,https://whoownswhat.justfix.org/bbl/1014970028
1006220017,398 BLEECKER STREET,MN,17,0,1910,C6,https://whoownswhat.justfix.org/bbl/1006220017
1012020116,39 WEST 88 STREET,MN,14,0,1894,C5,https://whoownswhat.justfix.org/bbl/1012020116
4032050016,68-36 BURNS STREET,QN,24,0,1920,D4,https://whoownswhat.justfix.org/bbl/4032050016
4108230010,91-35 195 STREET,QN,37,0,1960,C9,https://whoownswhat.justfix.org/bbl/4108230010
3031830055,949 WILLOUGHBY AVENUE,BK,45,0,1901,C1,https://whoownswhat.justfix.org/bbl/3031830055
3027490011,140 JACKSON STREET,BK,17,0,1910,D1,https://whoownswhat.justfix.org/bbl/3027490011
3054540045,4910 17 AVENUE,BK,55,0,1931,D4,https://whoownswhat.justfix.org/bbl/3054540045
1021740189,23 ARDEN STREET,MN,16,0,1914,C1,https://whoownswhat.justfix.org/bbl/1021740189
3010830045,92 PROSPECT PARK WEST,BK,18,0,1909,C6,https://whoownswhat.justfix.org/bbl/3010830045
3026880034,217 KINGSLAND AVENUE,BK,14,0,1930,C6,https://whoownswhat.justfix.org/bbl/3026880034
3026260030,15 MOULTRIE STREET,BK,16,0,1930,C7,https://whoownswhat.justfix.org/bbl/3026260030
1014920037,930 PARK AVENUE,MN,22,0,1916,D4,https://whoownswhat.justfix.org/bbl/1014920037
1009050035,242 EAST 25 STREET,MN,54,0,2004,D4,https://whoownswhat.justfix.org/bbl/1009050035
1020390005,269 WEST 153 STREET,MN,15,0,1920,C6,https://whoownswhat.justfix.org/bbl/1020390005
1010660062,456 WEST 57 STREET,MN,15,0,1901,C7,https://whoownswhat.justfix.org/bbl/1010660062
3002290001,15 CLARK STREET,BK,31,0,1904,D4,https://whoownswhat.justfix.org/bbl/3002290001
1014070001,775 PARK AVENUE,MN,47,0,1926,D4,https://whoownswhat.justfix.org/bbl/1014070001
2027980048,1757 TOPPING AVENUE,BX,20,0,1911,C1,https://whoownswhat.justfix.org/bbl/2027980048
1003440154,141 ATTORNEY STREET,MN,19,0,1920,C6,https://whoownswhat.justfix.org/bbl/1003440154
3046580036,797 LINDEN BOULEVARD,BK,16,0,1928,C1,https://whoownswhat.justfix.org/bbl/3046580036
3022640057,571 FLUSHING AVENUE,BK,28,0,1931,D9,https://whoownswhat.justfix.org/bbl/3022640057
3052310072,2902 FOSTER AVENUE,BK,38,0,1931,C1,https://whoownswhat.justfix.org/bbl/3052310072
3050650001,2075 BEDFORD AVENUE,BK,40,0,1922,C1,https://whoownswhat.justfix.org/bbl/3050650001
4016190011,101-06 43 AVENUE,QN,14,0,1929,C7,https://whoownswhat.justfix.org/bbl/4016190011
1011850082,314 WEST 77 STREET,MN,18,0,1924,D4,https://whoownswhat.justfix.org/bbl/1011850082
2030910011,2502 BELMONT AVENUE,BX,40,0,1907,C1,https://whoownswhat.justfix.org/bbl/2030910011
1005950041,474 GREENWICH STREET,MN,13,0,1900,D4,https://whoownswhat.justfix.org/bbl/1005950041
1015670027,1669 YORK AVENUE,MN,11,0,1920,C1,https://whoownswhat.justfix.org/bbl/1015670027
3017690030,698 WILLOUGHBY AVENUE,BK,20,0,1905,C1,https://whoownswhat.justfix.org/bbl/3017690030
5031020050,2 NARROWS ROAD SOUTH,SI,30,0,1977,C9,https://whoownswhat.justfix.org/bbl/5031020050
1014040014,944 LEXINGTON AVENUE,MN,28,0,1916,D4,https://whoownswhat.justfix.org/bbl/1014040014
4106820001,87-15 214 STREET,QN,14,0,1949,C6,https://whoownswhat.justfix.org/bbl/4106820001
3002020001,28 OLD FULTON STREET,BK,85,0,1894,D4,https://whoownswhat.justfix.org/bbl/3002020001
1019450011,437 MANHATTAN AVENUE,MN,53,0,1901,D7,https://whoownswhat.justfix.org/bbl/1019450011
1002730020,197 MADISON STREET,MN,20,0,1901,C7,https://whoownswhat.justfix.org/bbl/1002730020
1013860006,3 EAST 71 STREET,MN,46,0,1944,D4,https://whoownswhat.justfix.org/bbl/1013860006
1015810039,530 EAST 85 STREET,MN,11,0,1925,C6,https://whoownswhat.justfix.org/bbl/1015810039
1020620132,747 ST NICHOLAS AVENUE,MN,13,0,1890,C7,https://whoownswhat.justfix.org/bbl/1020620132
3023750012,80 AINSLIE STREET,BK,16,0,0,C7,https://whoownswhat.justfix.org/bbl/3023750012
3067400049,1123 AVENUE N,BK,19,0,1926,W1,https://whoownswhat.justfix.org/bbl/3067400049
1013980010,125 EAST 63 STREET,MN,36,0,1922,D4,https://whoownswhat.justfix.org/bbl/1013980010
4053030165,17202-18 CROCHERON AVENUE,QN,24,0,1949,C6,https://whoownswhat.justfix.org/bbl/4053030165
1021110111,465 WEST 166 STREET,MN,28,0,1930,C4,https://whoownswhat.justfix.org/bbl/1021110111
1013460001,1004 2 AVENUE,MN,25,0,1910,C7,https://whoownswhat.justfix.org/bbl/1013460001
5029860012,390 MARYLAND AVENUE,SI,178,0,1974,C6,https://whoownswhat.justfix.org/bbl/5029860012
4043400010,29-09 137 STREET,QN,180,0,1961,D4,https://whoownswhat.justfix.org/bbl/4043400010
1003940063,611 EAST 11 STREET,MN,28,0,1910,D9,https://whoownswhat.justfix.org/bbl/1003940063
3023090017,70 NORTH 9 STREET,BK,38,0,1900,D1,https://whoownswhat.justfix.org/bbl/3023090017
3075720070,860 EAST 27 STREET,BK,28,0,1928,C7,https://whoownswhat.justfix.org/bbl/3075720070
1012110002,423 AMSTERDAM AVENUE,MN,15,0,1888,C7,https://whoownswhat.justfix.org/bbl/1012110002
1007540031,313 WEST 30 STREET,MN,47,0,1987,D1,https://whoownswhat.justfix.org/bbl/1007540031
5028290094,59 HYLAN BOULEVARD,SI,18,0,2002,D3,https://whoownswhat.justfix.org/bbl/5028290094
1013450123,351 EAST 52 STREET,MN,20,0,1901,D9,https://whoownswhat.justfix.org/bbl/1013450123
3052680084,250 SEELEY STREET,BK,16,0,1931,C6,https://whoownswhat.justfix.org/bbl/3052680084
3025330028,210 HURON STREET,BK,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/3025330028
1010780016,525 WEST 49 STREET,MN,47,0,1940,D5,https://whoownswhat.justfix.org/bbl/1010780016
3027910018,30 MAUJER STREET,BK,19,0,1925,D9,https://whoownswhat.justfix.org/bbl/3027910018
3023280004,191 BEDFORD AVENUE,BK,16,0,1910,C7,https://whoownswhat.justfix.org/bbl/3023280004
1011470059,170 WEST 76 STREET,MN,22,0,1926,D4,https://whoownswhat.justfix.org/bbl/1011470059
1011210039,14 WEST 69 STREET,MN,14,0,1896,C5,https://whoownswhat.justfix.org/bbl/1011210039
2024740051,845 WALTON AVENUE,BX,20,0,1910,C1,https://whoownswhat.justfix.org/bbl/2024740051
1008780038,290 3 AVENUE,MN,166,0,1990,D7,https://whoownswhat.justfix.org/bbl/1008780038
4013320108,41-34 60 STREET,QN,16,0,1928,C1,https://whoownswhat.justfix.org/bbl/4013320108
3021400013,242 BROADWAY,BK,24,0,1910,O2,https://whoownswhat.justfix.org/bbl/3021400013
1007980071,148 WEST 23 STREET,MN,107,0,1910,D4,https://whoownswhat.justfix.org/bbl/1007980071
3016790014,168 DECATUR STREET,BK,20,0,1928,C1,https://whoownswhat.justfix.org/bbl/3016790014
2033220037,3175 VILLA AVENUE,BX,58,0,1914,D4,https://whoownswhat.justfix.org/bbl/2033220037
1013740001,781 5 AVENUE,MN,169,0,1927,D4,https://whoownswhat.justfix.org/bbl/1013740001
3004320025,282 NEVINS STREET,BK,17,0,1920,D7,https://whoownswhat.justfix.org/bbl/3004320025
3035840001,91 RIVERDALE AVENUE,BK,28,0,1930,C1,https://whoownswhat.justfix.org/bbl/3035840001
4095190031,103-27 114 STREET,QN,15,0,1931,C1,https://whoownswhat.justfix.org/bbl/4095190031
3053280051,283 EAST 5 STREET,BK,25,0,1935,D4,https://whoownswhat.justfix.org/bbl/3053280051
3016760018,394 MAC DONOUGH STREET,BK,18,0,1893,C1,https://whoownswhat.justfix.org/bbl/3016760018
1011860091,316 WEST 79 STREET,MN,25,0,1910,D4,https://whoownswhat.justfix.org/bbl/1011860091
1013820060,18 EAST 68 STREET,MN,14,0,1905,D3,https://whoownswhat.justfix.org/bbl/1013820060
1015100020,1195 LEXINGTON AVENUE,MN,58,0,1987,D7,https://whoownswhat.justfix.org/bbl/1015100020
4060980001,209-04 34 AVENUE,QN,12,0,1932,C1,https://whoownswhat.justfix.org/bbl/4060980001
2026130026,1133 BOSTON ROAD,BX,50,0,1923,C7,https://whoownswhat.justfix.org/bbl/2026130026
1019680025,30 CONVENT AVENUE,MN,20,0,1926,C1,https://whoownswhat.justfix.org/bbl/1019680025
3050060057,634 EAST 32 STREET,BK,12,0,2002,C1,https://whoownswhat.justfix.org/bbl/3050060057
1013660025,50 SUTTON PLACE SOUTH,MN,194,0,1955,D4,https://whoownswhat.justfix.org/bbl/1013660025
1015400042,210 EAST 95 STREET,MN,15,0,1900,C4,https://whoownswhat.justfix.org/bbl/1015400042
3000270040,26 WASHINGTON STREET,BK,94,0,1888,D7,https://whoownswhat.justfix.org/bbl/3000270040
5002380180,106 LLEWELLYN PLACE,SI,14,0,1978,C9,https://whoownswhat.justfix.org/bbl/5002380180
1006080074,169 WEST 12 STREET,MN,25,0,1922,D4,https://whoownswhat.justfix.org/bbl/1006080074
4014210001,32-45 91 STREET,QN,330,0,1952,D4,https://whoownswhat.justfix.org/bbl/4014210001
3052200079,1021 OCEAN AVENUE,BK,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/3052200079
1008880031,153 EAST 32 STREET,MN,71,0,1920,D5,https://whoownswhat.justfix.org/bbl/1008880031
1005140037,113 PRINCE STREET,MN,16,0,1891,D4,https://whoownswhat.justfix.org/bbl/1005140037
4058570050,15-40 BELL BOULEVARD,QN,168,0,1954,C6,https://whoownswhat.justfix.org/bbl/4058570050
2028770458,1759 MONTGOMERY AVENUE,BX,21,0,1921,D9,https://whoownswhat.justfix.org/bbl/2028770458
1003770062,249 EAST 7 STREET,MN,13,0,2001,C6,https://whoownswhat.justfix.org/bbl/1003770062
3002920016,174 PACIFIC STREET,BK,28,0,1889,C6,https://whoownswhat.justfix.org/bbl/3002920016
1007640053,226 WEST 15 STREET,MN,24,0,1900,C1,https://whoownswhat.justfix.org/bbl/1007640053
2029810019,1506 SOUTHERN BOULEVARD,BX,29,0,0,D7,https://whoownswhat.justfix.org/bbl/2029810019
3029210012,312 DEVOE STREET,BK,22,0,1950,C1,https://whoownswhat.justfix.org/bbl/3029210012
1000700032,180 WATER STREET,MN,573,0,1971,D6,https://whoownswhat.justfix.org/bbl/1000700032
1006370081,167 PERRY STREET,MN,75,0,1987,D4,https://whoownswhat.justfix.org/bbl/1006370081
1013630008,425 EAST 51 STREET,MN,69,0,1928,D4,https://whoownswhat.justfix.org/bbl/1013630008
4030750024,92-54 QUEENS BOULEVARD,QN,33,0,0,D7,https://whoownswhat.justfix.org/bbl/4030750024
1018240014,80 ST NICHOLAS AVENUE,MN,48,0,1921,D4,https://whoownswhat.justfix.org/bbl/1018240014
1003480053,173 RIVINGTON STREET,MN,26,0,1920,C6,https://whoownswhat.justfix.org/bbl/1003480053
4089290106,91-48 88 ROAD,QN,66,0,1938,D4,https://whoownswhat.justfix.org/bbl/4089290106
3067950075,1745 EAST 12 STREET,BK,66,0,1959,D1,https://whoownswhat.justfix.org/bbl/3067950075
2030930032,745 EAST 178 STREET,BX,37,0,1915,C1,https://whoownswhat.justfix.org/bbl/2030930032
3031350027,81 BEAVER STREET,BK,16,0,1931,D2,https://whoownswhat.justfix.org/bbl/3031350027
5080470035,217 MAIN STREET,SI,11,0,1931,C7,https://whoownswhat.justfix.org/bbl/5080470035
1004940033,213 MOTT STREET,MN,12,0,1900,C6,https://whoownswhat.justfix.org/bbl/1004940033
1007590054,318 WEST 36 STREET,MN,13,0,1920,C6,https://whoownswhat.justfix.org/bbl/1007590054
2027240121,984 SIMPSON STREET,BX,15,0,1909,C1,https://whoownswhat.justfix.org/bbl/2027240121
3014330040,2188 ATLANTIC AVENUE,BK,25,0,1910,C7,https://whoownswhat.justfix.org/bbl/3014330040
1021360086,47 FT WASHINGTON AVENUE,MN,41,0,1914,D4,https://whoownswhat.justfix.org/bbl/1021360086
1004010051,525 EAST 5 STREET,MN,18,0,1900,C4,https://whoownswhat.justfix.org/bbl/1004010051
2042910001,2075 WALLACE AVENUE,BX,190,0,1930,D4,https://whoownswhat.justfix.org/bbl/2042910001
2030300143,2250 WEBSTER AVENUE,BX,20,0,1913,C6,https://whoownswhat.justfix.org/bbl/2030300143
1014000068,108 EAST 66 STREET,MN,18,0,1926,D4,https://whoownswhat.justfix.org/bbl/1014000068
1020390055,254 WEST 154 STREET,MN,28,0,1920,D4,https://whoownswhat.justfix.org/bbl/1020390055
1015620009,413 EAST 82 STREET,MN,22,0,1910,C6,https://whoownswhat.justfix.org/bbl/1015620009
3053850056,755 MCDONALD AVENUE,BK,12,0,1930,C7,https://whoownswhat.justfix.org/bbl/3053850056
3023230018,298 NORTH 8 STREET,BK,15,0,1910,C7,https://whoownswhat.justfix.org/bbl/3023230018
2028260027,124 EAST 176 STREET,BX,72,0,1935,D7,https://whoownswhat.justfix.org/bbl/2028260027
1021440057,1315 ST NICHOLAS AVENUE,MN,24,0,1913,C7,https://whoownswhat.justfix.org/bbl/1021440057
3024340008,244 SOUTH 3 STREET,BK,21,0,1915,D9,https://whoownswhat.justfix.org/bbl/3024340008
1000780001,135 WILLIAM STREET,MN,30,0,1905,D7,https://whoownswhat.justfix.org/bbl/1000780001
2033020021,2886 VALENTINE AVENUE,BX,16,0,1910,I6,https://whoownswhat.justfix.org/bbl/2033020021
4012780014,35-16 79 STREET,QN,15,0,1921,C6,https://whoownswhat.justfix.org/bbl/4012780014
1021290021,138 AUDUBON AVENUE,MN,24,0,1909,C7,https://whoownswhat.justfix.org/bbl/1021290021
1008890015,139 EAST 33 STREET,MN,193,0,1957,D4,https://whoownswhat.justfix.org/bbl/1008890015
1013240011,223 EAST 50 STREET,MN,24,0,1928,D4,https://whoownswhat.justfix.org/bbl/1013240011
4053060001,191-15 CROCHERON AVENUE,QN,24,0,1949,C6,https://whoownswhat.justfix.org/bbl/4053060001
1009340001,500 2 AVENUE,MN,894,0,1975,D6,https://whoownswhat.justfix.org/bbl/1009340001
1002970016,44 HESTER STREET,MN,16,0,1900,C7,https://whoownswhat.justfix.org/bbl/1002970016
3064390052,208 BAY 22 STREET,BK,16,0,1916,C6,https://whoownswhat.justfix.org/bbl/3064390052
1014310038,216 EAST 77 STREET,MN,20,0,1910,D9,https://whoownswhat.justfix.org/bbl/1014310038
3024490001,322 RODNEY STREET,BK,42,0,1915,C1,https://whoownswhat.justfix.org/bbl/3024490001
1020360053,286 WEST 151 STREET,MN,18,0,1920,C1,https://whoownswhat.justfix.org/bbl/1020360053
1010110013,145 WEST 58 STREET,MN,109,0,1928,D7,https://whoownswhat.justfix.org/bbl/1010110013
1008360064,36 WEST 35 STREET,MN,36,0,1930,D4,https://whoownswhat.justfix.org/bbl/1008360064
3004270061,615 SACKETT STREET,BK,14,0,1931,N9,https://whoownswhat.justfix.org/bbl/3004270061
3018610020,1320 FULTON STREET,BK,65,0,1985,D9,https://whoownswhat.justfix.org/bbl/3018610020
3023860018,425 KEAP STREET,BK,22,0,1915,C7,https://whoownswhat.justfix.org/bbl/3023860018
3024090027,271 SOUTH 2 STREET,BK,35,0,1914,D9,https://whoownswhat.justfix.org/bbl/3024090027
3073810079,2675 OCEAN AVENUE,BK,85,0,1954,D4,https://whoownswhat.justfix.org/bbl/3073810079
1005210075,312 BOWERY,MN,22,0,1920,D5,https://whoownswhat.justfix.org/bbl/1005210075
3011040002,453 7 AVENUE,BK,14,0,1921,C7,https://whoownswhat.justfix.org/bbl/3011040002
1005640011,52 EAST 13 STREET,MN,21,0,1930,D5,https://whoownswhat.justfix.org/bbl/1005640011
1015580020,333 EAST 95 STREET,MN,26,0,1986,D1,https://whoownswhat.justfix.org/bbl/1015580020
2031520025,2395 VALENTINE AVENUE,BX,43,0,1927,D1,https://whoownswhat.justfix.org/bbl/2031520025
3050720053,25 STRATFORD ROAD,BK,20,0,1931,C6,https://whoownswhat.justfix.org/bbl/3050720053
3011780010,811 CLASSON AVENUE,BK,12,0,1920,C1,https://whoownswhat.justfix.org/bbl/3011780010
1020590031,1689 AMSTERDAM AVENUE,MN,16,0,1889,C7,https://whoownswhat.justfix.org/bbl/1020590031
3024080041,227 SOUTH 2 STREET,BK,20,0,1905,C6,https://whoownswhat.justfix.org/bbl/3024080041
1014710003,1470 1 AVENUE,MN,81,0,1975,D6,https://whoownswhat.justfix.org/bbl/1014710003
4017850001,38-01 112 STREET,QN,54,0,1971,C7,https://whoownswhat.justfix.org/bbl/4017850001
1013360010,315 EAST 43 STREET,MN,143,0,1928,D4,https://whoownswhat.justfix.org/bbl/1013360010
2048990056,1230 EAST 225 STREET,BX,16,0,1988,C9,https://whoownswhat.justfix.org/bbl/2048990056
1005570022,70 EAST 12 STREET,MN,57,0,1987,D6,https://whoownswhat.justfix.org/bbl/1005570022
3022200001,303 MARCY AVENUE,BK,12,0,1931,C1,https://whoownswhat.justfix.org/bbl/3022200001
3014700080,1661 ST JOHNS PLACE,BK,40,0,1910,C7,https://whoownswhat.justfix.org/bbl/3014700080
1021540074,560 WEST 184 STREET,MN,12,0,1905,C1,https://whoownswhat.justfix.org/bbl/1021540074
2029560040,811 ELSMERE PLACE,BX,12,0,0,C1,https://whoownswhat.justfix.org/bbl/2029560040
2054550060,83 SILVER BEACH,BX,83,0,1921,A8,https://whoownswhat.justfix.org/bbl/2054550060
1018710052,2637 BROADWAY,MN,187,0,1923,D6,https://whoownswhat.justfix.org/bbl/1018710052
1002860022,257 EAST BROADWAY,MN,11,0,1900,N2,https://whoownswhat.justfix.org/bbl/1002860022
1013880033,778 PARK AVENUE,MN,18,0,1931,D4,https://whoownswhat.justfix.org/bbl/1013880033
1011380053,130 WEST 67 STREET,MN,245,0,1975,D4,https://whoownswhat.justfix.org/bbl/1011380053
1016440011,123 EAST 116 STREET,MN,20,0,1910,D3,https://whoownswhat.justfix.org/bbl/1016440011
3051710068,2708 CORTELYOU ROAD,BK,23,0,1925,C1,https://whoownswhat.justfix.org/bbl/3051710068
3026290035,233 NORMAN AVENUE,BK,58,0,1931,H8,https://whoownswhat.justfix.org/bbl/3026290035
1015520034,330 EAST 90 STREET,MN,20,0,1930,C6,https://whoownswhat.justfix.org/bbl/1015520034
4082760020,244-08 HORACE HARDING EXPWY,QN,188,0,1952,C6,https://whoownswhat.justfix.org/bbl/4082760020
4098430019,170-40 HIGHLAND AVENUE,QN,50,0,1940,D4,https://whoownswhat.justfix.org/bbl/4098430019
1019470061,364 WEST 121 STREET,MN,15,0,1909,C1,https://whoownswhat.justfix.org/bbl/1019470061
4051020050,132-27 POPLE AVENUE,QN,19,0,0,D6,https://whoownswhat.justfix.org/bbl/4051020050
1017540026,51 EAST 129 STREET,MN,30,0,1920,D9,https://whoownswhat.justfix.org/bbl/1017540026
4007170009,24-47 44 STREET,QN,23,0,1948,C7,https://whoownswhat.justfix.org/bbl/4007170009
2058363250,5235 POST ROAD,BX,68,0,1964,D4,https://whoownswhat.justfix.org/bbl/2058363250
1019410156,258 WEST 136 STREET,MN,11,0,1910,C5,https://whoownswhat.justfix.org/bbl/1019410156
2023070045,483 WILLIS AVENUE,BX,15,0,1931,C7,https://whoownswhat.justfix.org/bbl/2023070045
3057910013,414 61 STREET,BK,17,0,1912,C6,https://whoownswhat.justfix.org/bbl/3057910013
2026690050,975 UNION AVENUE,BX,35,0,1912,C6,https://whoownswhat.justfix.org/bbl/2026690050
3014360011,2342 ATLANTIC AVENUE,BK,24,0,1920,D5,https://whoownswhat.justfix.org/bbl/3014360011
2054520090,2999 SCHURZ AVENUE,BX,25,0,2002,N2,https://whoownswhat.justfix.org/bbl/2054520090
2055150001,178D EDGEWATER PARK,BX,45,0,1925,A8,https://whoownswhat.justfix.org/bbl/2055150001
1019630025,414 WEST 121 STREET,MN,55,0,1912,D4,https://whoownswhat.justfix.org/bbl/1019630025
2027510040,1115 WESTCHESTER AVENUE,BX,11,0,1910,C1,https://whoownswhat.justfix.org/bbl/2027510040
1013630026,450 EAST 52 STREET,MN,16,0,1927,D4,https://whoownswhat.justfix.org/bbl/1013630026
1015070014,27 EAST 95 STREET,MN,13,0,1899,D4,https://whoownswhat.justfix.org/bbl/1015070014
3053280032,160 OCEAN PARKWAY,BK,55,0,1956,D4,https://whoownswhat.justfix.org/bbl/3053280032
4076280002,67-01 BELL BOULEVARD,QN,134,0,1949,C6,https://whoownswhat.justfix.org/bbl/4076280002
1009150056,210 EAST 35 STREET,MN,11,0,1920,D1,https://whoownswhat.justfix.org/bbl/1009150056
1015540046,308 EAST 92 STREET,MN,15,0,1925,C1,https://whoownswhat.justfix.org/bbl/1015540046
2037760056,1245 STRATFORD AVENUE,BX,73,0,1928,D1,https://whoownswhat.justfix.org/bbl/2037760056
2057440048,750 KAPPOCK STREET,BX,160,0,1953,D4,https://whoownswhat.justfix.org/bbl/2057440048
1020810014,537 WEST 149 STREET,MN,35,0,1910,D4,https://whoownswhat.justfix.org/bbl/1020810014
2030640010,4418 3 AVENUE,BX,199,0,1992,I6,https://whoownswhat.justfix.org/bbl/2030640010
